tensor,layer_id,expert_id,projection,channel_axis,chunk_id,chunk_start,chunk_end,chunk_size,chunk_instruct_norm,chunk_delta_norm,chunk_relative_delta,chunk_cosine,chunk_delta_energy_share,chunk_relative_delta_excess
model.layers.24.mlp.experts.20.up_proj.weight,24,20,up_proj,0,4,384,480,96,10.162919609913216,13.294054604122206,1.3080940432860246,0.1082251975207211,0.12527066282746904,0.0012818047862734883
model.layers.25.mlp.experts.119.up_proj.weight,25,119,up_proj,0,1,96,192,96,10.389657203519308,13.590546048431285,1.3080841631452225,0.09069475637385359,0.12422684906799886,3.948660349606392e-05
model.layers.12.mlp.experts.29.gate_proj.weight,12,29,gate_proj,0,1,96,192,96,9.593583394446071,12.548967198888882,1.308058384748471,0.09013096785483213,0.12481148364067901,-0.005739639356509008
model.layers.28.mlp.experts.27.down_proj.weight,28,27,down_proj,1,1,96,192,96,10.325561389947673,13.506421857638106,1.30805690340354,0.11767933961370135,0.12487399065090848,-0.002548927621144559
model.layers.21.mlp.experts.107.gate_proj.weight,21,107,gate_proj,0,2,192,288,96,9.97854678167234,13.052464184553907,1.3080526122829277,0.10962175434886724,0.12507799198401032,-0.0012557684348901699
model.layers.18.mlp.experts.105.gate_proj.weight,18,105,gate_proj,0,0,0,96,96,9.253730640218503,12.104355058281838,1.308051371808249,0.02172736884793551,0.12505688883109706,-0.00013516638484323273
model.layers.13.mlp.experts.117.up_proj.weight,13,117,up_proj,0,6,576,672,96,8.805770144035662,11.518349644807587,1.308045685545087,0.02315841664083779,0.12439984930347209,0.004718020242494347
model.layers.16.mlp.experts.28.down_proj.weight,16,28,down_proj,1,5,480,576,96,10.020982472875586,13.107875151648757,1.3080429176608837,0.11406715679341152,0.12539552486395558,0.0016824352690234523
model.layers.15.mlp.experts.27.up_proj.weight,15,27,up_proj,0,2,192,288,96,10.179389205625718,13.315021401480172,1.3080373618214267,0.07396009264501538,0.12458154949137451,-0.0033421458609335097
model.layers.20.mlp.experts.113.gate_proj.weight,20,113,gate_proj,0,7,672,768,96,10.197976558666591,13.339311276891205,1.3080350989388185,0.10123978261551492,0.1256970345172752,0.002521174199885179
model.layers.14.mlp.experts.29.gate_proj.weight,14,29,gate_proj,0,6,576,672,96,10.17356546772919,13.307286060827261,1.3080257951883547,0.10775920138404393,0.12434826645262372,-0.0041458151183690894
model.layers.18.mlp.experts.83.down_proj.weight,18,83,down_proj,1,0,0,96,96,9.273411584446729,12.12972081101313,1.3080106172961172,0.12155346055725605,0.1235579236519896,-0.013723351257424854
model.layers.14.mlp.experts.91.up_proj.weight,14,91,up_proj,0,3,288,384,96,10.23291750714369,13.384718741937808,1.3080061216748615,0.09874407339495173,0.12531290817241816,0.00482047097398608
model.layers.22.mlp.experts.121.down_proj.weight,22,121,down_proj,1,4,384,480,96,10.285757450739796,13.453764684269139,1.3079994107095618,0.10938613679089364,0.12493435352429208,0.0003992896783626687
model.layers.21.mlp.experts.34.down_proj.weight,21,34,down_proj,1,6,576,672,96,10.359881680670876,13.550528450546219,1.3079810048244418,0.1045750401671177,0.1261498087317742,0.0055431041323885655
model.layers.15.mlp.experts.107.up_proj.weight,15,107,up_proj,0,6,576,672,96,10.082425499604652,13.187619755639602,1.3079808778311042,0.08532955015253421,0.12499323358074081,0.00226430519763432
model.layers.17.mlp.experts.73.gate_proj.weight,17,73,gate_proj,0,0,0,96,96,9.591958938065323,12.54606988777387,1.307977856117093,0.07452671321344323,0.12499525010246207,-0.0030513716804774216
model.layers.14.mlp.experts.27.up_proj.weight,14,27,up_proj,0,6,576,672,96,10.132320065617222,13.25284186062795,1.307977025479074,0.08687916488660466,0.12495795508834838,-0.0013476082769086073
model.layers.15.mlp.experts.19.gate_proj.weight,15,19,gate_proj,0,3,288,384,96,10.46076756653424,13.682423943716476,1.3079751420430044,0.0787396846752323,0.12528482105942323,0.0035392072892679316
model.layers.22.mlp.experts.121.gate_proj.weight,22,121,gate_proj,0,6,576,672,96,10.40249153516407,13.606104636302906,1.3079659416505651,0.09724311862554587,0.1244265012069319,-0.0005855289394707253
model.layers.11.mlp.experts.9.down_proj.weight,11,9,down_proj,1,3,288,384,96,6.822624033313808,8.923523545155103,1.307931303495976,-0.001330443048384293,0.12596315548302744,-0.010405647622774294
model.layers.13.mlp.experts.127.up_proj.weight,13,127,up_proj,0,4,384,480,96,9.778497765745385,12.789355405740194,1.307905949576632,0.014490119457421,0.12418724736374116,-0.0035920190627432014
model.layers.16.mlp.experts.28.down_proj.weight,16,28,down_proj,1,4,384,480,96,10.000826229294992,13.08008847827909,1.3079007852335387,0.1152993778705104,0.12486445001987591,0.001540302841678498
model.layers.24.mlp.experts.78.up_proj.weight,24,78,up_proj,0,7,672,768,96,9.791575676245005,12.80637417868509,1.3078971763200666,0.1241802298364461,0.12460090576052528,-0.0038977161753557255
model.layers.25.mlp.experts.43.gate_proj.weight,25,43,gate_proj,0,0,0,96,96,10.441831135551796,13.656801400302513,1.3078933400679653,0.07043117602485614,0.12587852333107344,0.0035821174540406897
model.layers.20.mlp.experts.69.up_proj.weight,20,69,up_proj,0,5,480,576,96,9.779105149346368,12.78991554691686,1.3078819944759195,0.13078436170997423,0.1250282116575467,0.003957227099911309
model.layers.25.mlp.experts.20.up_proj.weight,25,20,up_proj,0,6,576,672,96,9.896548168397608,12.94334331262207,1.3078644283219591,0.1023337365699461,0.12372182624544723,-0.010747125245888167
model.layers.25.mlp.experts.97.up_proj.weight,25,97,up_proj,0,0,0,96,96,10.24006171029093,13.392600769495585,1.3078632871944955,0.1055753823920765,0.12496247294011949,-0.0009570776862151131
model.layers.12.mlp.experts.33.down_proj.weight,12,33,down_proj,1,1,96,192,96,10.106100268366495,13.217359537352703,1.3078595290336554,0.09411054351538557,0.12588918146968117,0.0055537044694919935
model.layers.1.mlp.experts.68.up_proj.weight,1,68,up_proj,0,6,576,672,96,9.836242719524684,12.864333984594285,1.3078504009522782,0.08389226880744328,0.12422127079077563,-0.0017252417730246883
model.layers.16.mlp.experts.58.up_proj.weight,16,58,up_proj,0,2,192,288,96,10.143220307815985,13.265748076210567,1.307843828058085,0.08969942192495346,0.1250703159472057,-0.0006402069483211204
model.layers.16.mlp.experts.13.gate_proj.weight,16,13,gate_proj,0,0,0,96,96,9.768945138730954,12.776070065109762,1.3078249374598752,0.07081655509001013,0.1257783050769656,-0.005143160741669206
model.layers.14.mlp.experts.71.gate_proj.weight,14,71,gate_proj,0,4,384,480,96,9.727037827241041,12.72118037667029,1.307816480475074,0.06872107761034303,0.12432169016921629,-0.00048621121692904445
model.layers.21.mlp.experts.4.up_proj.weight,21,4,up_proj,0,4,384,480,96,10.239652667711493,13.391500686981054,1.3078080987266516,0.08636650416530717,0.12533125646559556,-0.0006419752700470571
model.layers.16.mlp.experts.13.gate_proj.weight,16,13,gate_proj,0,4,384,480,96,9.76598397777711,12.771848023238881,1.3077891641335617,0.06929488751822938,0.1256951881994681,-0.0051789340679826434
model.layers.11.mlp.experts.52.up_proj.weight,11,52,up_proj,0,2,192,288,96,9.52205587227191,12.45257666707634,1.307761352602232,0.07093883760704707,0.12504321318263908,-0.0018243621070408444
model.layers.28.mlp.experts.46.down_proj.weight,28,46,down_proj,1,6,576,672,96,10.309171382191797,13.481928279616337,1.3077606123519494,0.12105677587101259,0.12450899765071446,-0.010540936088290653
model.layers.28.mlp.experts.100.down_proj.weight,28,100,down_proj,1,5,480,576,96,10.024268647340937,13.109313309971059,1.3077575802448658,0.10212812068034571,0.12381094495248089,-0.0024465709971688288
model.layers.14.mlp.experts.91.up_proj.weight,14,91,up_proj,0,4,384,480,96,10.250686250369563,13.405208520516032,1.3077376668350122,0.10078523939065867,0.1256968682841135,0.004552016134136805
model.layers.16.mlp.experts.23.up_proj.weight,16,23,up_proj,0,4,384,480,96,9.624277459309324,12.585901128904617,1.3077242610800448,0.12431237534323965,0.12761067039675306,0.017705324161411573
model.layers.17.mlp.experts.21.down_proj.weight,17,21,down_proj,1,0,0,96,96,9.337024730756255,12.210197714314713,1.307718257840123,0.06428065315066737,0.12554344770263795,0.008847373129916347
model.layers.13.mlp.experts.33.down_proj.weight,13,33,down_proj,1,7,672,768,96,9.688436352177543,12.669721201634566,1.3077157903593966,0.07993727865604681,0.12562613887942575,-0.005128808720326505
model.layers.22.mlp.experts.7.up_proj.weight,22,7,up_proj,0,6,576,672,96,9.921668151141077,12.974472805477614,1.3076906632868424,0.11360680881496951,0.12437845328782765,-0.0064572922087544615
model.layers.13.mlp.experts.97.down_proj.weight,13,97,down_proj,1,5,480,576,96,10.063595540372006,13.159939427569745,1.3076776957873726,0.12189162364179625,0.12487413331324161,-0.001752438365547393
model.layers.28.mlp.experts.28.up_proj.weight,28,28,up_proj,0,6,576,672,96,9.918553747147746,12.970260054217242,1.3076765408411553,0.12598148356528754,0.1246820682560879,-0.00022641132517442486
model.layers.23.mlp.experts.67.gate_proj.weight,23,67,gate_proj,0,6,576,672,96,9.497470318134596,12.419359636245908,1.3076492181852064,0.061445238619532494,0.12570506124939798,0.012076392050887952
model.layers.18.mlp.experts.111.gate_proj.weight,18,111,gate_proj,0,6,576,672,96,9.784415515875473,12.79452996198931,1.3076437668892789,0.14046060551814935,0.12488357035996106,0.0062195786068350856
model.layers.17.mlp.experts.25.gate_proj.weight,17,25,gate_proj,0,6,576,672,96,10.001748885766219,13.078396847906403,1.3076109985643263,0.13783684379315428,0.12437320600578977,-0.006108910435095538
model.layers.26.mlp.experts.87.up_proj.weight,26,87,up_proj,0,0,0,96,96,10.36494933333575,13.553311236867485,1.3076099844769453,0.10034312874974477,0.12440473375706367,-0.006315158590135761
model.layers.13.mlp.experts.127.gate_proj.weight,13,127,gate_proj,0,6,576,672,96,9.794534163251342,12.807429208077703,1.30760983571129,0.033800536808717425,0.12437537446062166,0.0009360169215764103
model.layers.11.mlp.experts.96.up_proj.weight,11,96,up_proj,0,7,672,768,96,9.401182108470248,12.293032674802015,1.3076049940279613,0.07375513100467758,0.12559440956736642,0.012133025901225114
model.layers.14.mlp.experts.83.up_proj.weight,14,83,up_proj,0,7,672,768,96,10.084587922876112,13.186643165847721,1.3076035695950288,0.07488879842510948,0.12489517082169417,-0.0023452011468447775
model.layers.13.mlp.experts.104.up_proj.weight,13,104,up_proj,0,0,0,96,96,9.794663856584185,12.807510818813444,1.3076008535202521,0.0644034995844088,0.12636702972522343,0.006267542088316258
model.layers.24.mlp.experts.111.down_proj.weight,24,111,down_proj,1,6,576,672,96,10.113251451409363,13.224067502236629,1.307598012941105,0.11874759435206247,0.12438572677255345,-0.005522932304278916
model.layers.18.mlp.experts.108.up_proj.weight,18,108,up_proj,0,6,576,672,96,9.69089374778505,12.671755788973785,1.307594131023265,0.11808832200429473,0.12483181520198879,0.00030730384818422607
model.layers.24.mlp.experts.54.gate_proj.weight,24,54,gate_proj,0,6,576,672,96,10.129041830465521,13.244572517521092,1.3075839491238812,0.10542495082678142,0.12506808104660216,-0.001758263021392814
model.layers.29.mlp.experts.96.down_proj.weight,29,96,down_proj,1,6,576,672,96,10.262820529927053,13.419498184304608,1.3075838308944874,0.11878324103296771,0.12547339383543352,-0.00614747867462917
model.layers.28.mlp.experts.28.up_proj.weight,28,28,up_proj,0,0,0,96,96,9.940971104179944,12.99843998865525,1.3075623953066027,0.12804518463953843,0.1252244397036844,-0.00034055685972700367
model.layers.22.mlp.experts.81.up_proj.weight,22,81,up_proj,0,2,192,288,96,10.169684623997073,13.297480891013718,1.3075607929508537,0.10775567911599246,0.12695304591639717,0.008304447786726232
model.layers.15.mlp.experts.14.up_proj.weight,15,14,up_proj,0,3,288,384,96,9.924194641492404,12.97628499101221,1.3075403556434915,0.08034184006243772,0.12522624264941185,0.0029933061342763967
model.layers.12.mlp.experts.91.gate_proj.weight,12,91,gate_proj,0,6,576,672,96,10.130579035365988,13.245916925058335,1.3075182453852499,0.12223515078081282,0.12562738448495125,-0.0043090445050779635
model.layers.13.mlp.experts.119.gate_proj.weight,13,119,gate_proj,0,3,288,384,96,10.194398007357858,13.329199976798472,1.3075024113418032,0.1038161716423121,0.12502876699937454,0.0008470809756253583
model.layers.22.mlp.experts.121.gate_proj.weight,22,121,gate_proj,0,2,192,288,96,10.405506554242836,13.605117149311297,1.307492055133426,0.09554960503446852,0.12440844091768667,-0.0010594154566099245
model.layers.12.mlp.experts.122.up_proj.weight,12,122,up_proj,0,6,576,672,96,9.987849292209345,13.058925011689801,1.3074811833490454,0.09054849010528121,0.1248466480261206,0.0027636014073260107
model.layers.14.mlp.experts.59.down_proj.weight,14,59,down_proj,1,3,288,384,96,9.729000855257521,12.720174573744004,1.3074492193995504,0.11533205232600079,0.1255542121210514,0.003871453009130388
model.layers.15.mlp.experts.63.gate_proj.weight,15,63,gate_proj,0,2,192,288,96,10.112054531626397,13.220886490686219,1.3074382114274266,0.08983817802622829,0.12474653552449189,-0.005232191262620534
model.layers.23.mlp.experts.4.up_proj.weight,23,4,up_proj,0,4,384,480,96,7.716798110842093,10.089197980689777,1.3074331913017738,0.000794078127448587,0.1263705573717426,0.005546161448804154
model.layers.25.mlp.experts.119.up_proj.weight,25,119,up_proj,0,3,288,384,96,10.445995048870891,13.65742484130513,1.3074316785916305,0.0899304408627606,0.1254524928021512,-0.0006129979500959504
model.layers.24.mlp.experts.37.gate_proj.weight,24,37,gate_proj,0,2,192,288,96,10.39864476983979,13.595431379494041,1.307423388375205,0.10098140682635645,0.12541421678819567,-0.0001977555172671952
model.layers.14.mlp.experts.13.down_proj.weight,14,13,down_proj,1,0,0,96,96,9.905630387143425,12.950839477194615,1.307422038884429,0.11413200713307275,0.12633346922945793,0.004024904193640433
model.layers.27.mlp.experts.26.up_proj.weight,27,26,up_proj,0,7,672,768,96,10.491980987357083,13.717398539995772,1.3074174034937103,0.08945999992168217,0.12559601437083126,0.002786092726150269
model.layers.24.mlp.experts.37.gate_proj.weight,24,37,gate_proj,0,4,384,480,96,10.362381948942131,13.547858848176608,1.307407786639217,0.09986042027699331,0.12453806462610163,-0.0002133572532552197
model.layers.13.mlp.experts.119.gate_proj.weight,13,119,gate_proj,0,7,672,768,96,10.173072381162108,13.300348171179932,1.307407209232948,0.10433694518232668,0.12448808915222762,0.0007518788667701948
model.layers.24.mlp.experts.93.up_proj.weight,24,93,up_proj,0,5,480,576,96,10.075228205290037,13.17239976156644,1.3074046059473097,0.10127843659601662,0.12513044221561703,0.002649221110470501
model.layers.29.mlp.experts.54.up_proj.weight,29,54,up_proj,0,7,672,768,96,10.045572579120755,13.133612431950903,1.307403070209108,0.13934252993970844,0.1260984906760198,0.0068835916727423285
model.layers.21.mlp.experts.51.up_proj.weight,21,51,up_proj,0,3,288,384,96,10.381616160384784,13.572916978946818,1.3073992304531274,0.09475604406609923,0.12590864020063106,0.004086190569106529
model.layers.25.mlp.experts.52.down_proj.weight,25,52,down_proj,1,6,576,672,96,10.233797619090193,13.379632165525539,1.3073965954307212,0.09945207964033988,0.12670004382917904,0.004517943215166964
model.layers.25.mlp.experts.97.up_proj.weight,25,97,up_proj,0,5,480,576,96,10.231003813208112,13.375897814127633,1.3073886060778805,0.10525907101136832,0.12465096645042575,-0.0014317588028300854
model.layers.13.mlp.experts.93.up_proj.weight,13,93,up_proj,0,6,576,672,96,9.566785064212729,12.50745932219206,1.307383748902205,0.10193266149491742,0.12618290803126983,0.008414759446221831
model.layers.22.mlp.experts.59.up_proj.weight,22,59,up_proj,0,7,672,768,96,10.261424327238048,13.415600910071838,1.3073819464283634,0.11344009728300503,0.12619833769563263,0.005580953964296365
model.layers.22.mlp.experts.54.gate_proj.weight,22,54,gate_proj,0,5,480,576,96,10.302725673870734,13.469583790897179,1.3073806114296602,0.09580960503003988,0.12457882711807694,-0.005630342920269538
model.layers.28.mlp.experts.107.up_proj.weight,28,107,up_proj,0,5,480,576,96,10.196607766140827,13.330832310395724,1.3073791417830645,0.10546545484237144,0.1255577530083043,0.0007869103717503823
model.layers.21.mlp.experts.21.up_proj.weight,21,21,up_proj,0,7,672,768,96,10.115490250372005,13.224683651809206,1.307369521840314,0.10478360106505334,0.1257338959097093,0.0030069377466059866
model.layers.15.mlp.experts.12.up_proj.weight,15,12,up_proj,0,3,288,384,96,9.974428670100453,13.040169496897366,1.307360043185916,0.08930302211754698,0.12606295885610438,0.003822603587379181
model.layers.16.mlp.experts.70.down_proj.weight,16,70,down_proj,1,5,480,576,96,10.174817762687756,13.302117108944655,1.3073567919540605,0.09014661321918424,0.12506148273095571,-0.0018645532469343529
model.layers.16.mlp.experts.13.down_proj.weight,16,13,down_proj,1,4,384,480,96,9.930970932128698,12.98317510062001,1.3073419698185615,0.07039231439005293,0.12506104219863493,0.0002723803828124094
model.layers.29.mlp.experts.94.gate_proj.weight,29,94,gate_proj,0,6,576,672,96,10.311042451447229,13.479811655421043,1.3073180252040428,0.10827449756002935,0.12504561531787575,0.002530302979409038
model.layers.13.mlp.experts.97.down_proj.weight,13,97,down_proj,1,1,96,192,96,10.06621184511058,13.159720282553085,1.3073160474906063,0.12174022722547904,0.12486997443145885,-0.002114086662313719
model.layers.13.mlp.experts.120.gate_proj.weight,13,120,gate_proj,0,4,384,480,96,9.513140374382942,12.436612964992342,1.3073088880809274,0.037526227572050666,0.12395479129968434,0.0018046264706050863
model.layers.18.mlp.experts.108.gate_proj.weight,18,108,gate_proj,0,5,480,576,96,9.72090385096404,12.708223602988527,1.3073088467723326,0.1333084541976776,0.12341779340262084,-0.004348043512702349
model.layers.21.mlp.experts.21.up_proj.weight,21,21,up_proj,0,5,480,576,96,10.098708313786155,13.20205709438637,1.3073015562162251,0.10697098137142294,0.12530401924099316,0.002938972122517036
model.layers.24.mlp.experts.111.gate_proj.weight,24,111,gate_proj,0,3,288,384,96,10.14403336764362,13.261144018289981,1.307285133799835,0.1284595041982914,0.1252094714423099,-0.000944615487139977
model.layers.23.mlp.experts.51.gate_proj.weight,23,51,gate_proj,0,4,384,480,96,9.942795979729809,12.998066098079324,1.307284804453218,0.10908815671828824,0.12648042894388856,0.004499687176171108
model.layers.27.mlp.experts.50.gate_proj.weight,27,50,gate_proj,0,6,576,672,96,10.512658980502128,13.742990267556062,1.30728013655206,0.0842035298093295,0.12586424728405574,0.0045942876743676475
model.layers.20.mlp.experts.113.gate_proj.weight,20,113,gate_proj,0,1,96,192,96,10.17030202771584,13.295336050411038,1.3072705229578174,0.10318903792168523,0.12486963882949423,0.0017565982188840756
model.layers.13.mlp.experts.120.up_proj.weight,13,120,up_proj,0,1,96,192,96,9.561214585021105,12.49908321833358,1.30726939628727,0.03230445386806712,0.1255028450177279,-0.0027280461343035523
model.layers.21.mlp.experts.4.up_proj.weight,21,4,up_proj,0,1,96,192,96,10.208773067630935,13.345566922920158,1.3072645296852654,0.08761728042588086,0.12447294145589302,-0.001185544311433251
model.layers.12.mlp.experts.29.gate_proj.weight,12,29,gate_proj,0,4,384,480,96,9.585558646751503,12.530825638660984,1.3072608598464541,0.09830284451266201,0.12445087414605283,-0.006537164258525907
model.layers.13.mlp.experts.117.up_proj.weight,13,117,up_proj,0,4,384,480,96,8.85247609473262,11.57234984805849,1.3072444053188965,0.03868578435377322,0.1255690035807308,0.003916740016303821
model.layers.16.mlp.experts.10.up_proj.weight,16,10,up_proj,0,7,672,768,96,9.836736790523327,12.859010712109257,1.3072435489478154,0.09551591360568146,0.12509099604784182,0.0016857240735266288
model.layers.15.mlp.experts.19.down_proj.weight,15,19,down_proj,1,4,384,480,96,9.891510500447783,12.930508848534586,1.3072329901433386,0.12563130739562256,0.12587719495754715,0.0034865621790327594
model.layers.13.mlp.experts.97.down_proj.weight,13,97,down_proj,1,3,288,384,96,10.048324551582981,13.135495013437707,1.3072323595846018,0.12375307596899245,0.12441066004578555,-0.002197774568318156
model.layers.26.mlp.experts.87.up_proj.weight,26,87,up_proj,0,2,192,288,96,10.302445382499002,13.467440300301595,1.307208123925514,0.10384467934832471,0.12283332305450255,-0.006717019141567082
model.layers.24.mlp.experts.91.up_proj.weight,24,91,up_proj,0,2,192,288,96,10.150960160866557,13.269350712637033,1.3072015358500104,0.11829330668383636,0.12385965941965392,-0.005879046920649333
model.layers.25.mlp.experts.43.gate_proj.weight,25,43,gate_proj,0,7,672,768,96,10.426251774929414,13.629188383795146,1.3071992388067395,0.07802579238169813,0.1253700042932362,0.0028880161928148684
model.layers.23.mlp.experts.52.down_proj.weight,23,52,down_proj,1,3,288,384,96,9.833310746851268,12.853985571345541,1.3071879758769474,0.08268529609918115,0.12517407087905402,-0.0016333588345711636
model.layers.21.mlp.experts.107.gate_proj.weight,21,107,gate_proj,0,3,288,384,96,9.959044320703583,13.018077312493674,1.3071612991450143,0.1119797286396521,0.12441982119335039,-0.002147081572803522
model.layers.16.mlp.experts.1.gate_proj.weight,16,1,gate_proj,0,7,672,768,96,9.821255610540748,12.837816784598614,1.3071461831031377,0.11906532074249634,0.12568551878426895,-5.3335780084484696e-05
model.layers.30.mlp.experts.43.up_proj.weight,30,43,up_proj,0,1,96,192,96,10.32277542053553,13.49326297646174,1.3071351866881677,0.10177487987239046,0.12498751383743352,0.007632406707965389
model.layers.12.mlp.experts.59.down_proj.weight,12,59,down_proj,1,0,0,96,96,10.043028764163354,13.127581242644304,1.3071336895387167,0.09504203371012956,0.12537493563651161,0.001460573547252375
model.layers.28.mlp.experts.100.down_proj.weight,28,100,down_proj,1,2,192,288,96,10.109875343829588,13.214947092597694,1.3071325454732972,0.1007828471444723,0.12581430109454098,-0.00307160576873744
model.layers.22.mlp.experts.67.gate_proj.weight,22,67,gate_proj,0,2,192,288,96,10.557010465595983,13.799238233688051,1.3071160892241316,0.08689498616181618,0.12483346598968978,-0.0011004200903279582
model.layers.14.mlp.experts.19.gate_proj.weight,14,19,gate_proj,0,1,96,192,96,10.36517567435564,13.54848561287732,1.3071158693814973,0.09012252948870035,0.12568001588660865,-7.0785895245562e-05
model.layers.12.mlp.experts.17.up_proj.weight,12,17,up_proj,0,6,576,672,96,9.85201630844148,12.877616542376932,1.3071046716947712,0.09138719553301376,0.1264746330896512,0.005900855616757461
model.layers.29.mlp.experts.94.down_proj.weight,29,94,down_proj,1,6,576,672,96,10.357658140396424,13.538530536289057,1.3071034352337574,0.11572885768995785,0.12519341478418503,0.0015171641458830987
model.layers.28.mlp.experts.28.up_proj.weight,28,28,up_proj,0,7,672,768,96,9.938649620880147,12.990830929252443,1.3071022145664495,0.12583368792992153,0.12507787422148398,-0.0008007375998801969
model.layers.22.mlp.experts.59.up_proj.weight,22,59,up_proj,0,1,96,192,96,10.261607970709623,13.412783864511265,1.307084026479695,0.11181274435843241,0.1261453442972427,0.005283034015628019
model.layers.11.mlp.experts.104.up_proj.weight,11,104,up_proj,0,2,192,288,96,10.194245708675442,13.324650480399278,1.3070756641719767,0.07887686520421736,0.1254569776211968,0.0026285873684885885
model.layers.14.mlp.experts.19.down_proj.weight,14,19,down_proj,1,1,96,192,96,10.00441415637641,13.076479791230847,1.3070710175364368,0.11048222122525225,0.12533577863511075,0.0016026418887038485
model.layers.13.mlp.experts.120.gate_proj.weight,13,120,gate_proj,0,1,96,192,96,9.607622982432158,12.557802755027636,1.3070665634975451,0.036804783738647255,0.12638234084486594,0.001562301887222839
model.layers.21.mlp.experts.107.down_proj.weight,21,107,down_proj,1,4,384,480,96,10.22788812192284,13.368502455778517,1.3070638138017923,0.1095922047046066,0.12481436183780673,-0.00538493980947119
model.layers.12.mlp.experts.92.down_proj.weight,12,92,down_proj,1,1,96,192,96,9.788994304057148,12.794797102171733,1.3070594082242748,0.13439782285766633,0.12345703603626991,-0.007264035378259592
model.layers.28.mlp.experts.91.up_proj.weight,28,91,up_proj,0,4,384,480,96,9.977541308679521,13.041167000815689,1.3070521682001057,0.09405998044260054,0.12520683124556445,0.003938144446383962
model.layers.30.mlp.experts.120.up_proj.weight,30,120,up_proj,0,2,192,288,96,10.297280658146438,13.458891834366591,1.3070336024801774,0.07800911161944493,0.12484256005117834,-0.005384079067948688
model.layers.14.mlp.experts.19.down_proj.weight,14,19,down_proj,1,7,672,768,96,10.004277268232222,13.075841487844459,1.30702509909094,0.110773072850015,0.12532354288043712,0.0015567234432070087
model.layers.16.mlp.experts.58.up_proj.weight,16,58,up_proj,0,3,288,384,96,10.152099512500788,13.269041953556194,1.3070244176800432,0.08891702959270595,0.1251324334280191,-0.0014596173263630163
model.layers.29.mlp.experts.94.down_proj.weight,29,94,down_proj,1,7,672,768,96,10.359384574137733,13.539904920956968,1.3070182716026801,0.11657739597258107,0.1252188344769659,0.0014320005148058534
model.layers.21.mlp.experts.11.down_proj.weight,21,11,down_proj,1,3,288,384,96,10.191364327721365,13.320257514549269,1.3070141627963443,0.11398978764235959,0.12527048201841315,0.0024305969062641264
model.layers.24.mlp.experts.54.down_proj.weight,24,54,down_proj,1,5,480,576,96,10.164923429862172,13.285671368835793,1.3070114556697585,0.11368431588602541,0.12483595428053029,-0.005000399758796181
model.layers.13.mlp.experts.84.gate_proj.weight,13,84,gate_proj,0,4,384,480,96,10.38924266827062,13.578581245930804,1.3069847032643311,0.08609846940280544,0.12586381070924038,0.0030948546481104344
model.layers.13.mlp.experts.48.up_proj.weight,13,48,up_proj,0,5,480,576,96,9.223825899993908,12.055365948179725,1.3069810812656044,0.07839996768617849,0.12467865798947242,0.0030565369221107197
model.layers.12.mlp.experts.59.gate_proj.weight,12,59,gate_proj,0,2,192,288,96,10.327288756803803,13.49750524004633,1.3069747111654966,0.07515385194520342,0.12510973212451956,0.002478829428876672
model.layers.22.mlp.experts.67.gate_proj.weight,22,67,gate_proj,0,5,480,576,96,10.550960580204963,13.789765717727212,1.3069677981357155,0.08738870538647822,0.12466214042538276,-0.001248711178744033
model.layers.23.mlp.experts.51.up_proj.weight,23,51,up_proj,0,7,672,768,96,9.946593915998841,12.999769355488521,1.306956880443136,0.10981577221030017,0.1246963765963338,-0.0025846201608314967
model.layers.16.mlp.experts.13.down_proj.weight,16,13,down_proj,1,7,672,768,96,9.931181044246134,12.979164446018737,1.3069104659549555,0.07153199580515703,0.12498378849620823,-0.00015912348079361038
model.layers.16.mlp.experts.13.down_proj.weight,16,13,down_proj,1,2,192,288,96,9.907596917748032,12.948337898962288,1.306910041502315,0.07049927851780445,0.12439080066896453,-0.00015954793343420093
model.layers.24.mlp.experts.111.down_proj.weight,24,111,down_proj,1,1,96,192,96,10.101121791067975,13.201233569217061,1.3069076724617255,0.11872361274337359,0.12395654516708779,-0.006213272783658352
model.layers.18.mlp.experts.108.up_proj.weight,18,108,up_proj,0,7,672,768,96,9.70855944019547,12.688177682601763,1.306906319187793,0.11989248389480056,0.12515557508999275,-0.00038050798728783697
model.layers.27.mlp.experts.26.up_proj.weight,27,26,up_proj,0,2,192,288,96,10.476997246991933,13.692378041474901,1.3068990779210274,0.08864869591820256,0.12513825863096437,0.002267767153467437
model.layers.13.mlp.experts.87.up_proj.weight,13,87,up_proj,0,5,480,576,96,9.763178990547333,12.759464117295321,1.306896465756592,0.10666911913509156,0.12499913305026096,-8.4457227283119e-05
model.layers.29.mlp.experts.94.gate_proj.weight,29,94,gate_proj,0,7,672,768,96,10.32277800732798,13.490773191470938,1.3068936658227124,0.1092155356540982,0.12524906761618212,0.0021059435980785857
model.layers.11.mlp.experts.104.up_proj.weight,11,104,up_proj,0,0,0,96,96,10.206547628946485,13.338818820435867,1.3068884117687396,0.0800428087946654,0.12572392078108616,0.0024413349652514515
model.layers.15.mlp.experts.19.gate_proj.weight,15,19,gate_proj,0,2,192,288,96,10.46555710112996,13.676925964302352,1.3068512103216812,0.08182335303410736,0.12518415542039432,0.0024152755679447413
model.layers.13.mlp.experts.84.gate_proj.weight,13,84,gate_proj,0,1,96,192,96,10.41714374721294,13.613656177584492,1.306851139615575,0.09162234502025897,0.12651488997212523,0.0029612909993543823
