alpha,beta,task_a_loss,task_b_loss,task_a_acc,task_b_acc,avg_loss,worst_loss,avg_acc,worst_acc
0.42499999999999993,0.5,0.21022341251373292,0.12061759479884995,0.9277777777777778,0.9664804469273743,0.16542050365629143,0.21022341251373292,0.947129112352576,0.9277777777777778
0.42499999999999993,0.5375,0.26731159422132705,0.10532144994043105,0.9,0.9664804469273743,0.18631652208087907,0.26731159422132705,0.9332402234636872,0.9
0.42499999999999993,0.575,0.34536243544684514,0.09242851374535588,0.8777777777777778,0.9720670391061452,0.2188954745961005,0.34536243544684514,0.9249224084419615,0.8777777777777778
0.42499999999999993,0.6124999999999999,0.4470378133985731,0.08175801964445487,0.8388888888888889,0.9776536312849162,0.264397916521514,0.4470378133985731,0.9082712600869025,0.8388888888888889
0.42499999999999993,0.6499999999999999,0.5744304656982422,0.07298335016772733,0.7888888888888889,0.9776536312849162,0.32370690793298473,0.5744304656982422,0.8832712600869026,0.7888888888888889
0.42499999999999993,0.6875,0.7301278008355034,0.0657764599975927,0.7222222222222222,0.9776536312849162,0.3979521304165481,0.7301278008355034,0.8499379267535692,0.7222222222222222
0.42499999999999993,0.725,0.9171343167622884,0.05986167065924106,0.6888888888888889,0.9832402234636871,0.48849799371076474,0.9171343167622884,0.836064556176288,0.6888888888888889
0.42499999999999993,0.7625,1.139471901787652,0.05529867736986895,0.6611111111111111,0.9832402234636871,0.5973852895787605,1.139471901787652,0.8221756672873991,0.6611111111111111
0.42499999999999993,0.8,1.3997504128350151,0.05203409035112605,0.5944444444444444,0.9776536312849162,0.7258922515930706,1.3997504128350151,0.7860490378646803,0.5944444444444444
0.42499999999999993,0.8374999999999999,1.7019664764404296,0.04981592380800727,0.4888888888888889,0.9776536312849162,0.8758912001242185,1.7019664764404296,0.7332712600869026,0.4888888888888889
0.42499999999999993,0.875,2.045584233601888,0.0481985081507507,0.38333333333333336,0.9832402234636871,1.0468913708763192,2.045584233601888,0.6832867783985103,0.38333333333333336
0.42499999999999993,0.9124999999999999,2.429016282823351,0.046598584958294914,0.3333333333333333,0.9832402234636871,1.237807433890823,2.429016282823351,0.6582867783985102,0.3333333333333333
0.42499999999999993,0.95,2.848283979627821,0.044818900816933405,0.25,0.9832402234636871,1.4465514402223771,2.848283979627821,0.6166201117318435,0.25
0.42499999999999993,0.9875,3.300163353814019,0.04317647917976593,0.18888888888888888,0.9832402234636871,1.6716699164968924,3.300163353814019,0.586064556176288,0.18888888888888888
0.42499999999999993,1.025,3.779681650797526,0.04192686880101039,0.1388888888888889,0.9832402234636871,1.9108042597992683,3.779681650797526,0.561064556176288,0.1388888888888889
0.42499999999999993,1.0625,4.28031980726454,0.04128385522512084,0.07222222222222222,0.9888268156424581,2.1608018312448305,4.28031980726454,0.5305245189323402,0.07222222222222222
0.42499999999999993,1.0999999999999999,4.7969041612413195,0.041295729535917994,0.05,0.9888268156424581,2.4190999453886186,4.7969041612413195,0.519413407821229,0.05
0.42499999999999993,1.1375,5.325964525010851,0.04219907089318643,0.022222222222222223,0.9888268156424581,2.6840817979520186,5.325964525010851,0.5055245189323402,0.022222222222222223
0.42499999999999993,1.175,5.861561075846354,0.043739406756182625,0.016666666666666666,0.9888268156424581,2.9526502413012685,5.861561075846354,0.5027467411545624,0.016666666666666666
0.42499999999999993,1.2125,6.398074510362413,0.04596459532583226,0.0,0.9888268156424581,3.2220195528441224,6.398074510362413,0.49441340782122906,0.0
0.42499999999999993,1.25,6.932768249511719,0.04957220407837596,0.0,0.9832402234636871,3.4911702267950475,6.932768249511719,0.49162011173184356,0.0
0.4625,-0.25,0.0630711168050766,2.1109142196911006,0.9777777777777777,0.2569832402234637,1.0869926682480886,2.1109142196911006,0.6173805090006207,0.2569832402234637
0.4625,-0.2125,0.06215901937749651,1.9472615332576815,0.9777777777777777,0.2905027932960894,1.004710276317589,1.9472615332576815,0.6341402855369336,0.2905027932960894
0.4625,-0.175,0.06130369338724348,1.786037977847307,0.9777777777777777,0.3240223463687151,0.9236708356172753,1.786037977847307,0.6509000620732464,0.3240223463687151
0.4625,-0.1375,0.06058576040797763,1.6279929390166725,0.9777777777777777,0.36312849162011174,0.844289349712325,1.6279929390166725,0.6704531346989447,0.36312849162011174
0.4625,-0.1,0.059955612156126235,1.473315063135584,0.9777777777777777,0.4581005586592179,0.7666353376458551,1.473315063135584,0.7179391682184978,0.4581005586592179
0.4625,-0.0625,0.05988210539023082,1.323838345831333,0.9777777777777777,0.5251396648044693,0.6918602256107819,1.323838345831333,0.7514587212911235,0.5251396648044693
0.4625,-0.025000000000000022,0.060052068034807844,1.1805095139828474,0.9777777777777777,0.5977653631284916,0.6202807910088276,1.1805095139828474,0.7877715704531347,0.5977653631284916
0.4625,0.012500000000000011,0.060494008329179554,1.0443105005019204,0.9777777777777777,0.6424581005586593,0.55240225441555,1.0443105005019204,0.8101179391682185,0.6424581005586593
0.4625,0.04999999999999999,0.06107360753748152,0.9162425462094099,0.9777777777777777,0.6815642458100558,0.4886580768734457,0.9162425462094099,0.8296710117939168,0.6815642458100558
0.4625,0.08749999999999997,0.06180005040433672,0.7975494981478046,0.9777777777777777,0.7318435754189944,0.42967477427607065,0.7975494981478046,0.854810676598386,0.7318435754189944
0.4625,0.125,0.06284526156054603,0.6894165124307131,0.9777777777777777,0.7653631284916201,0.3761308869956296,0.6894165124307131,0.8715704531346989,0.7653631284916201
0.4625,0.16249999999999998,0.0643811798757977,0.5917785900265145,0.9777777777777777,0.8324022346368715,0.3280798849511561,0.5917785900265145,0.9050900062073246,0.8324022346368715
0.4625,0.19999999999999996,0.06663855976528592,0.5050478674180015,0.9777777777777777,0.8547486033519553,0.28584321359164366,0.5050478674180015,0.9162631905648666,0.8547486033519553
0.4625,0.2375,0.06988426115777757,0.42948968983229313,0.9777777777777777,0.8715083798882681,0.24968697549503535,0.42948968983229313,0.9246430788330229,0.8715083798882681
0.4625,0.275,0.07442041701740688,0.3642018067770164,0.9777777777777777,0.8938547486033519,0.21931111189721164,0.3642018067770164,0.9358162631905649,0.8938547486033519
0.4625,0.3125,0.0804568608601888,0.30896698296403086,0.9777777777777777,0.9162011173184358,0.19471192191210984,0.30896698296403086,0.9469894475481068,0.9162011173184358
0.4625,0.35,0.08860078520245022,0.2630693979103472,0.9777777777777777,0.9329608938547486,0.17583509155639873,0.2630693979103472,0.9553693358162632,0.9329608938547486
0.4625,0.38749999999999996,0.0997577448685964,0.2248584971081611,0.9722222222222222,0.9385474860335196,0.16230812098837877,0.2248584971081611,0.9553848541278709,0.9385474860335196
0.4625,0.42499999999999993,0.11530482106738621,0.19307766280360728,0.9666666666666667,0.9497206703910615,0.15419124193549674,0.19307766280360728,0.9581936685288641,0.9497206703910615
0.4625,0.4625,0.1377132574717204,0.16646356422807917,0.9666666666666667,0.9553072625698324,0.15208841084989977,0.16646356422807917,0.9609869646182496,0.9553072625698324
0.4625,0.5,0.17001131905449762,0.14399768786723388,0.95,0.9608938547486033,0.15700450346086575,0.17001131905449762,0.9554469273743016,0.95
0.4625,0.5375,0.21596767637464737,0.12484077901147597,0.9111111111111111,0.9608938547486033,0.17040422769306168,0.21596767637464737,0.9360024829298572,0.9111111111111111
0.4625,0.575,0.2801926030053033,0.1089012662791673,0.9,0.9664804469273743,0.1945469346422353,0.2801926030053033,0.9332402234636872,0.9
0.4625,0.6124999999999999,0.3656219800313314,0.09551261123998205,0.8666666666666667,0.9664804469273743,0.23056729563565673,0.3656219800313314,0.9165735567970206,0.8666666666666667
0.4625,0.6499999999999999,0.47492471271091036,0.0840837063070116,0.8166666666666667,0.9720670391061452,0.279504209508961,0.47492471271091036,0.8943668528864059,0.8166666666666667
0.4625,0.6875,0.6100676112704807,0.07453093182441242,0.7666666666666667,0.9776536312849162,0.34229927154744655,0.6100676112704807,0.8721601489757915,0.7666666666666667
0.4625,0.725,0.7744716008504232,0.06662822169298566,0.7222222222222222,0.9776536312849162,0.42054991127170444,0.7744716008504232,0.8499379267535692,0.7222222222222222
0.4625,0.7625,0.9714418199327257,0.06025202447475668,0.6833333333333333,0.9776536312849162,0.5158469222037412,0.9714418199327257,0.8304934823091248,0.6833333333333333
0.4625,0.8,1.2051027721828884,0.05557351938173092,0.6333333333333333,0.9832402234636871,0.6303381457823096,1.2051027721828884,0.8082867783985102,0.6333333333333333
0.4625,0.8374999999999999,1.4797898398505316,0.0520970355199036,0.5555555555555556,0.9832402234636871,0.7659434376852176,1.4797898398505316,0.7693978895096214,0.5555555555555556
0.4625,0.875,1.7961156209309896,0.049394716763629595,0.45555555555555555,0.9832402234636871,0.9227551688473096,1.7961156209309896,0.7193978895096214,0.45555555555555555
0.4625,0.9124999999999999,2.1544793023003472,0.04729022660068959,0.36666666666666664,0.9832402234636871,1.1008847644505184,2.1544793023003472,0.6749534450651768,0.36666666666666664
0.4625,0.95,2.5512751685248483,0.045369365361815725,0.32222222222222224,0.9832402234636871,1.298322266943332,2.5512751685248483,0.6527312228429547,0.32222222222222224
0.4625,0.9875,2.9835054185655383,0.043590706819928556,0.23333333333333334,0.9832402234636871,1.5135480626927333,2.9835054185655383,0.6082867783985102,0.23333333333333334
0.4625,1.025,3.447169409857856,0.04233603504116975,0.17777777777777778,0.9832402234636871,1.7447527224495127,3.447169409857856,0.5805090006207324,0.17777777777777778
0.4625,1.0625,3.9355151706271703,0.04174182135299597,0.13333333333333333,0.9888268156424581,1.988628495990083,3.9355151706271703,0.5610800744878958,0.13333333333333333
0.4625,1.0999999999999999,4.445774926079644,0.041891047408460905,0.06111111111111111,0.9888268156424581,2.2438329867440525,4.445774926079644,0.5249689633767846,0.06111111111111111
0.4625,1.1375,4.970070478651259,0.04325547831018544,0.03888888888888889,0.9888268156424581,2.506662978480722,4.970070478651259,0.5138578522656735,0.03888888888888889
0.4625,1.175,5.503157891167534,0.04547593180693728,0.016666666666666666,0.9832402234636871,2.7743169114872357,5.503157891167534,0.4999534450651769,0.016666666666666666
0.4625,1.2125,6.039944627549914,0.048610221074280126,0.011111111111111112,0.9832402234636871,3.0442774243120967,6.039944627549914,0.4971756672873991,0.011111111111111112
0.4625,1.25,6.577799648708767,0.05292395373296471,0.0,0.9832402234636871,3.315361801220866,6.577799648708767,0.49162011173184356,0.0
0.5,-0.25,0.061259509788619146,2.360708226038757,0.9833333333333333,0.18435754189944134,1.210983867913688,2.360708226038757,0.5838454376163873,0.18435754189944134
0.5,-0.2125,0.060344508952564664,2.1921297638109944,0.9833333333333333,0.24581005586592178,1.1262371363817796,2.1921297638109944,0.6145716945996276,0.24581005586592178
0.5,-0.175,0.05948908246225781,2.024169751385737,0.9833333333333333,0.2849162011173184,1.0418294169239972,2.024169751385737,0.6341247672253258,0.2849162011173184
0.5,-0.1375,0.05879444215032789,1.8580697768227348,0.9833333333333333,0.3016759776536313,0.9584321094865313,1.8580697768227348,0.6425046554934823,0.3016759776536313
0.5,-0.1,0.05822682546244727,1.6945574882976169,0.9833333333333333,0.35195530726256985,0.876392156880032,1.6945574882976169,0.6676443202979516,0.35195530726256985
0.5,-0.0625,0.058176659378740524,1.5343950580618235,0.9833333333333333,0.4134078212290503,0.796285858720282,1.5343950580618235,0.6983705772811918,0.4134078212290503
0.5,-0.025000000000000022,0.05813300361235937,1.3789787505592048,0.9833333333333333,0.5139664804469274,0.7185558770857821,1.3789787505592048,0.7486499068901303,0.5139664804469274
0.5,0.012500000000000011,0.05823054876592424,1.2294359260431216,0.9777777777777777,0.5698324022346368,0.6438332374045229,1.2294359260431216,0.7738050900062072,0.5698324022346368
0.5,0.04999999999999999,0.058517936368783316,1.0869753960124606,0.9777777777777777,0.6201117318435754,0.572746666190622,1.0869753960124606,0.7989447548106765,0.6201117318435754
0.5,0.08749999999999997,0.05890413953198327,0.9534345871909371,0.9833333333333333,0.664804469273743,0.5061693633614602,0.9534345871909371,0.8240689013035382,0.664804469273743
0.5,0.125,0.059441975752512616,0.8296887275226955,0.9833333333333333,0.7262569832402235,0.4445653516376041,0.8296887275226955,0.8547951582867783,0.7262569832402235
0.5,0.16249999999999998,0.06036993546618356,0.7166321397493671,0.9833333333333333,0.7653631284916201,0.3885010376077753,0.7166321397493671,0.8743482309124767,0.7653631284916201
0.5,0.19999999999999996,0.06187114831474092,0.6147572394855861,0.9833333333333333,0.8212290502793296,0.33831419390016354,0.6147572394855861,0.9022811918063314,0.8212290502793296
0.5,0.2375,0.06416817605495453,0.5246472918121509,0.9833333333333333,0.8491620111731844,0.2944077339335527,0.5246472918121509,0.9162476722532589,0.8491620111731844
0.5,0.275,0.06730242239104377,0.4457209070301589,0.9777777777777777,0.8715083798882681,0.25651166471060133,0.4457209070301589,0.9246430788330229,0.8715083798882681
0.5,0.3125,0.07167457573943668,0.37838555447882116,0.9833333333333333,0.8938547486033519,0.22503006510912893,0.37838555447882116,0.9385940409683426,0.8938547486033519
0.5,0.35,0.07764379349019793,0.32168752787499455,0.9833333333333333,0.9162011173184358,0.19966566068259622,0.32168752787499455,0.9497672253258845,0.9162011173184358
0.5,0.38749999999999996,0.08587174018224081,0.27435047000480095,0.9833333333333333,0.9217877094972067,0.18011110509352088,0.27435047000480095,0.9525605214152699,0.9217877094972067
0.5,0.42499999999999993,0.09742141962051391,0.23517049224683026,0.9722222222222222,0.9385474860335196,0.16629595593367208,0.23517049224683026,0.9553848541278709,0.9385474860335196
0.5,0.4625,0.11418420606189304,0.20240393697216524,0.9666666666666667,0.9385474860335196,0.15829407151702915,0.20240393697216524,0.9526070763500931,0.9385474860335196
0.5,0.5,0.13860869805018108,0.17457157539921767,0.9666666666666667,0.9553072625698324,0.15659013672469937,0.17457157539921767,0.9609869646182496,0.9553072625698324
0.5,0.5375,0.17453486919403077,0.15104652383474,0.95,0.9608938547486033,0.16279069651438538,0.17453486919403077,0.9554469273743016,0.95
0.5,0.575,0.22619457774692112,0.13107307263592768,0.9222222222222223,0.9608938547486033,0.1786338251914244,0.22619457774692112,0.9415580384854128,0.9222222222222223
0.5,0.6124999999999999,0.29666756523980037,0.11410202527179399,0.8833333333333333,0.9664804469273743,0.20538479525579717,0.29666756523980037,0.9249068901303539,0.8833333333333333
0.5,0.6499999999999999,0.3886040104760064,0.09954963716048768,0.85,0.9664804469273743,0.24407682381824702,0.3886040104760064,0.9082402234636872,0.85
0.5,0.6875,0.5044167465633816,0.08735806182776083,0.8166666666666667,0.9664804469273743,0.29588740419557125,0.5044167465633816,0.8915735567970204,0.8166666666666667
0.5,0.725,0.6473244667053223,0.07704171921287835,0.7666666666666667,0.9720670391061452,0.36218309295910034,0.6473244667053223,0.869366852886406,0.7666666666666667
0.5,0.7625,0.8200135442945692,0.0684734536282843,0.7166666666666667,0.9832402234636871,0.44424349896142673,0.8200135442945692,0.8499534450651769,0.7166666666666667
0.5,0.8,1.0272381252712675,0.06164587010218445,0.6777777777777778,0.9832402234636871,0.544441997686726,1.0272381252712675,0.8305090006207325,0.6777777777777778
0.5,0.8374999999999999,1.2738309224446616,0.056199454728451524,0.6111111111111112,0.9888268156424581,0.6650151885865565,1.2738309224446616,0.7999689633767846,0.6111111111111112
0.5,0.875,1.561109118991428,0.05203978043028762,0.55,0.9832402234636871,0.8065744497108578,1.561109118991428,0.7666201117318436,0.55
0.5,0.9124999999999999,1.8921990288628472,0.04889155100177786,0.43333333333333335,0.9832402234636871,0.9705452899323125,1.8921990288628472,0.7082867783985103,0.43333333333333335
0.5,0.95,2.2649957021077474,0.04653162263625161,0.35,0.9832402234636871,1.1557636623719996,2.2649957021077474,0.6666201117318435,0.35
0.5,0.9875,2.6744901445176867,0.044801946458869805,0.28888888888888886,0.9832402234636871,1.3596460454882782,2.6744901445176867,0.636064556176288,0.28888888888888886
0.5,1.025,3.1176801045735676,0.04363163489869187,0.2388888888888889,0.9832402234636871,1.5806558697361297,3.1176801045735676,0.611064556176288,0.2388888888888889
0.5,1.0625,3.5913426717122396,0.043193283027776794,0.16666666666666666,0.9888268156424581,1.8172679773700082,3.5913426717122396,0.5777467411545624,0.16666666666666666
0.5,1.0999999999999999,4.09008543226454,0.043763253941882255,0.1111111111111111,0.9888268156424581,2.066924343103211,4.09008543226454,0.5499689633767846,0.1111111111111111
0.5,1.1375,4.606863233778212,0.045603665559651466,0.06111111111111111,0.9832402234636871,2.3262334496689316,4.606863233778212,0.5221756672873991,0.06111111111111111
0.5,1.175,5.135891893174914,0.048357710492011555,0.03888888888888889,0.9832402234636871,2.5921248018334624,5.135891893174914,0.511064556176288,0.03888888888888889
0.5,1.2125,5.6715920342339405,0.05218366804069647,0.016666666666666666,0.9832402234636871,2.8618878511373187,5.6715920342339405,0.4999534450651769,0.016666666666666666
0.5,1.25,6.210381571451823,0.056919175153338046,0.011111111111111112,0.9832402234636871,3.1336503733025802,6.210381571451823,0.4971756672873991,0.011111111111111112
0.5375,-0.25,0.06016270567973455,2.6325170421067563,0.9833333333333333,0.1452513966480447,1.3463398738932455,2.6325170421067563,0.564292364990689,0.1452513966480447
0.5375,-0.2125,0.05925277637110816,2.4603815345124826,0.9833333333333333,0.16759776536312848,1.2598171554417954,2.4603815345124826,0.5754655493482309,0.16759776536312848
0.5375,-0.175,0.058523808419704434,2.287511985395208,0.9833333333333333,0.2346368715083799,1.1730178969074563,2.287511985395208,0.6089851024208566,0.2346368715083799
0.5375,-0.1375,0.0578396952814526,2.1149154322107413,0.9833333333333333,0.2737430167597765,1.0863775637460968,2.1149154322107413,0.6285381750465548,0.2737430167597765
0.5375,-0.1,0.05721627175807953,1.9433490603995722,0.9833333333333333,0.3016759776536313,1.0002826660788258,1.9433490603995722,0.6425046554934823,0.3016759776536313
0.5375,-0.0625,0.05699937045574188,1.7733784254702776,0.9833333333333333,0.3407821229050279,0.9151888979630097,1.7733784254702776,0.6620577281191806,0.3407821229050279
0.5375,-0.025000000000000022,0.056895643307103054,1.60671971496923,0.9833333333333333,0.3743016759776536,0.8318076791381666,1.60671971496923,0.6788175046554934,0.3743016759776536
0.5375,0.012500000000000011,0.056833811932139926,1.444243447074677,0.9833333333333333,0.43575418994413406,0.7505386295034084,1.444243447074677,0.7095437616387337,0.43575418994413406
0.5375,0.04999999999999999,0.05688552392853631,1.2874056000949283,0.9833333333333333,0.5586592178770949,0.6721455620117324,1.2874056000949283,0.7709962756052141,0.5586592178770949
0.5375,0.08749999999999997,0.05695748577515284,1.1384383473316384,0.9833333333333333,0.6089385474860335,0.5976979165533957,1.1384383473316384,0.7961359404096834,0.6089385474860335
0.5375,0.125,0.05711208217673831,0.9987602020775139,0.9833333333333333,0.6536312849162011,0.5279361421271261,0.9987602020775139,0.8184823091247673,0.6536312849162011
0.5375,0.16249999999999998,0.05754894995027118,0.8689368477080788,0.9833333333333333,0.6927374301675978,0.46324289882917496,0.8689368477080788,0.8380353817504655,0.6927374301675978
0.5375,0.19999999999999996,0.0584203259812461,0.7501795251942214,0.9833333333333333,0.7541899441340782,0.40429992558773375,0.7501795251942214,0.8687616387337058,0.7541899441340782
0.5375,0.2375,0.05997608651717504,0.6430861616933812,0.9833333333333333,0.8156424581005587,0.3515311241052781,0.6430861616933812,0.899487895716946,0.8156424581005587
0.5375,0.275,0.06209643681844076,0.5484006018611972,0.9833333333333333,0.8324022346368715,0.305248519339819,0.5484006018611972,0.9078677839851024,0.8324022346368715
0.5375,0.3125,0.06509571373462678,0.4662681345167107,0.9833333333333333,0.8715083798882681,0.2656819241256687,0.4662681345167107,0.9274208566108006,0.8715083798882681
0.5375,0.35,0.06949864096111721,0.3966157902552429,0.9833333333333333,0.8938547486033519,0.23305721560818005,0.3966157902552429,0.9385940409683426,0.8938547486033519
0.5375,0.38749999999999996,0.07555681202146743,0.33823818867433003,0.9833333333333333,0.9050279329608939,0.20689750034789872,0.33823818867433003,0.9441806331471136,0.9050279329608939
0.5375,0.42499999999999993,0.08410476777288649,0.2893366467353352,0.9833333333333333,0.9217877094972067,0.18672070725411086,0.2893366467353352,0.9525605214152699,0.9217877094972067
0.5375,0.4625,0.09670695993635389,0.24836550877746924,0.9777777777777777,0.9329608938547486,0.17253623435691157,0.24836550877746924,0.9553693358162632,0.9329608938547486
0.5375,0.5,0.1149653136730194,0.21407129511486886,0.9722222222222222,0.9385474860335196,0.16451830439394413,0.21407129511486886,0.9553848541278709,0.9385474860335196
0.5375,0.5375,0.14219477441575792,0.18462195476340182,0.9666666666666667,0.9441340782122905,0.16340836458957986,0.18462195476340182,0.9554003724394786,0.9441340782122905
0.5375,0.575,0.18271969159444174,0.15981302847409382,0.9388888888888889,0.9608938547486033,0.17126636003426776,0.18271969159444174,0.949891371818746,0.9388888888888889
0.5375,0.6124999999999999,0.23958192666371664,0.13869939836043885,0.9055555555555556,0.9608938547486033,0.18914066251207773,0.23958192666371664,0.9332247051520794,0.9055555555555556
0.5375,0.6499999999999999,0.3154804123772515,0.12060804473621219,0.8888888888888888,0.9664804469273743,0.21804422855673183,0.3154804123772515,0.9276846679081316,0.8888888888888888
0.5375,0.6875,0.41324426862928604,0.1050050671540159,0.8333333333333334,0.9720670391061452,0.25912466789165095,0.41324426862928604,0.9027001862197392,0.8333333333333334
0.5375,0.725,0.5362080732981364,0.09177792671672459,0.8111111111111111,0.9720670391061452,0.31399300000743047,0.5362080732981364,0.8915890751086282,0.8111111111111111
0.5375,0.7625,0.6861316786872016,0.0803648639657644,0.7611111111111111,0.9720670391061452,0.383248271326483,0.6861316786872016,0.8665890751086281,0.7611111111111111
0.5375,0.8,0.8676015006171333,0.07081232656979694,0.7166666666666667,0.9832402234636871,0.4692069135934651,0.8676015006171333,0.8499534450651769,0.7166666666666667
0.5375,0.8374999999999999,1.085658476087782,0.06311523448155579,0.6666666666666666,0.9832402234636871,0.5743868552846689,1.085658476087782,0.8249534450651769,0.6666666666666666
0.5375,0.875,1.3439779705471462,0.05704350178468161,0.5888888888888889,0.9888268156424581,0.7005107361659139,1.3439779705471462,0.7888578522656735,0.5888888888888889
0.5375,0.9124999999999999,1.6463017781575522,0.05234803833775014,0.5166666666666667,0.9832402234636871,0.8493249082476512,1.6463017781575522,0.7499534450651769,0.5166666666666667
0.5375,0.95,1.9918609195285373,0.04915834272373988,0.43333333333333335,0.9832402234636871,1.0205096311261386,1.9918609195285373,0.7082867783985103,0.43333333333333335
0.5375,0.9875,2.3761426713731555,0.047099407824724084,0.3611111111111111,0.9832402234636871,1.2116210395989397,2.3761426713731555,0.6721756672873991,0.3611111111111111
0.5375,1.025,2.7969989352756075,0.04579786881388233,0.2611111111111111,0.9832402234636871,1.421398402044745,2.7969989352756075,0.6221756672873991,0.2611111111111111
0.5375,1.0625,3.2520418802897137,0.04567684541201458,0.22777777777777777,0.9832402234636871,1.648859362850864,3.2520418802897137,0.6055090006207324,0.22777777777777777
0.5375,1.0999999999999999,3.7359296162923177,0.04685119676856355,0.14444444444444443,0.9832402234636871,1.8913904065304405,3.7359296162923177,0.5638423339540658,0.14444444444444443
0.5375,1.1375,4.241417863633898,0.049013589347541,0.08333333333333333,0.9832402234636871,2.1452157264907195,4.241417863633898,0.5332867783985102,0.08333333333333333
0.5375,1.175,4.763127221001519,0.05226003124727217,0.05555555555555555,0.9832402234636871,2.4076936261243955,4.763127221001519,0.5193978895096213,0.05555555555555555
0.5375,1.2125,5.295435248480903,0.05638436099004479,0.022222222222222223,0.9832402234636871,2.6759098047354737,5.295435248480903,0.5027312228429547,0.022222222222222223
0.5375,1.25,5.832788255479601,0.060778489991939265,0.016666666666666666,0.9832402234636871,2.94678337273577,5.832788255479601,0.4999534450651769,0.016666666666666666
0.575,-0.25,0.05984867728418774,2.9255862102828214,0.9833333333333333,0.11173184357541899,1.4927174437835045,2.9255862102828214,0.5475325884543761,0.11173184357541899
0.575,-0.2125,0.059009182618723975,2.751405513486383,0.9833333333333333,0.1340782122905028,1.4052073480525533,2.751405513486383,0.558705772811918,0.1340782122905028
0.575,-0.175,0.058240521947542825,2.5752721179131024,0.9833333333333333,0.16201117318435754,1.3167563199303227,2.5752721179131024,0.5726722532588454,0.16201117318435754
0.575,-0.1375,0.05742361727688047,2.397299057944527,0.9833333333333333,0.20670391061452514,1.2273613376107035,2.397299057944527,0.5950186219739292,0.20670391061452514
0.575,-0.1,0.05673801567819384,2.2181839756459496,0.9833333333333333,0.25139664804469275,1.1374609956620718,2.2181839756459496,0.6173649906890131,0.25139664804469275
0.575,-0.0625,0.05644885193970468,2.0399366410750917,0.9833333333333333,0.2905027932960894,1.0481927465073981,2.0399366410750917,0.6369180633147113,0.2905027932960894
0.575,-0.025000000000000022,0.05632897491256396,1.8630477223316384,0.9833333333333333,0.3240223463687151,0.9596883486221012,1.8630477223316384,0.6536778398510241,0.3240223463687151
0.575,0.012500000000000011,0.056109917246633105,1.6887595746770252,0.9833333333333333,0.3743016759776536,0.8724347459618291,1.6887595746770252,0.6788175046554934,0.3743016759776536
0.575,0.04999999999999999,0.05599885185559591,1.5183608412076641,0.9833333333333333,0.4134078212290503,0.78717984653163,1.5183608412076641,0.6983705772811918,0.4134078212290503
0.575,0.08749999999999997,0.055870672232574886,1.3545502817164585,0.9833333333333333,0.49162011173184356,0.7052104769745167,1.3545502817164585,0.7374767225325884,0.49162011173184356
0.575,0.125,0.05564180438717206,1.1987097543045129,0.9833333333333333,0.5921787709497207,0.6271757793458425,1.1987097543045129,0.787756052141527,0.5921787709497207
0.575,0.16249999999999998,0.05573430632551511,1.0515990017512657,0.9888888888888889,0.6424581005586593,0.5536666540383904,1.0515990017512657,0.815673494723774,0.6424581005586593
0.575,0.19999999999999996,0.056165138052569494,0.9143684642940926,0.9888888888888889,0.6871508379888268,0.48526680117333104,0.9143684642940926,0.8380198634388578,0.6871508379888268
0.575,0.2375,0.057038875917593636,0.7891518150627946,0.9833333333333333,0.7318435754189944,0.4230953454901941,0.7891518150627946,0.8575884543761638,0.7318435754189944
0.575,0.275,0.05845724509821998,0.6760145432456246,0.9833333333333333,0.8100558659217877,0.36723589417192226,0.6760145432456246,0.8966945996275605,0.8100558659217877
0.575,0.3125,0.06064256678024928,0.576837912618115,0.9833333333333333,0.8379888268156425,0.31874023969918214,0.576837912618115,0.9106610800744879,0.8379888268156425
0.575,0.35,0.06371020310454899,0.49160282838277974,0.9833333333333333,0.8715083798882681,0.27765651574366434,0.49160282838277974,0.9274208566108006,0.8715083798882681
0.575,0.38749999999999996,0.06808755000432333,0.4192389482892425,0.9833333333333333,0.8938547486033519,0.24366324914678292,0.4192389482892425,0.9385940409683426,0.8938547486033519
0.575,0.42499999999999993,0.07453266415331099,0.3582575920573826,0.9833333333333333,0.9050279329608939,0.2163951281053468,0.3582575920573826,0.9441806331471136,0.9050279329608939
0.575,0.4625,0.08386555314064026,0.30732886884465566,0.9777777777777777,0.9162011173184358,0.19559721099264796,0.30732886884465566,0.9469894475481068,0.9162011173184358
0.575,0.5,0.09745015303293864,0.2645635231913135,0.9777777777777777,0.9273743016759777,0.18100683811212606,0.2645635231913135,0.9525760397268777,0.9273743016759777
0.575,0.5375,0.11790966325336033,0.22813341471070017,0.9722222222222222,0.9329608938547486,0.17302153898203027,0.22813341471070017,0.9525915580384854,0.9329608938547486
0.575,0.575,0.149006548192766,0.19692982508483545,0.9555555555555556,0.9441340782122905,0.1729681866388007,0.19692982508483545,0.9498448168839231,0.9441340782122905
0.575,0.6124999999999999,0.19376716481314765,0.17040665056452406,0.9333333333333333,0.9553072625698324,0.18208690768883584,0.19376716481314765,0.9443202979515829,0.9333333333333333
0.575,0.6499999999999999,0.25521340370178225,0.14784484202635353,0.9,0.9664804469273743,0.20152912286406788,0.25521340370178225,0.9332402234636872,0.9
0.575,0.6875,0.33661149077945285,0.12838914540892873,0.8777777777777778,0.9664804469273743,0.2325003180941908,0.33661149077945285,0.9221291123525761,0.8777777777777778
